1777705838.505762044	104.18.32.47	10.10.0.106	443	54420	66
1777705838.506036753	104.18.32.47	10.10.0.106	443	54420	66
1777705838.506048059	10.10.0.106	104.18.32.47	54420	443	4150
1777705838.506250477	104.18.32.47	10.10.0.106	443	54420	66
1777705838.506392786	104.18.32.47	10.10.0.106	443	54420	66
1777705838.506600844	104.18.32.47	10.10.0.106	443	54420	66
1777705838.506878949	104.18.32.47	10.10.0.106	443	54420	66
1777705838.507132089	104.18.32.47	10.10.0.106	443	54420	66
1777705838.543682140	172.64.144.52	10.10.0.106	443	57674	105
1777705838.543700260	10.10.0.106	172.64.144.52	57674	443	66
1777705838.557343588	104.18.32.47	10.10.0.106	443	54420	66
1777705838.635752257	172.64.144.52	10.10.0.106	443	57674	777
1777705838.635797311	10.10.0.106	172.64.144.52	57674	443	66
1777705838.643268730	10.10.0.106	172.64.144.52	57674	443	388
1777705838.643601904	10.10.0.106	172.64.144.52	57674	443	7306
1777705838.643624137	10.10.0.106	172.64.144.52	57674	443	5858
1777705838.643907573	172.64.144.52	10.10.0.106	443	57674	66
1777705838.643947197	10.10.0.106	172.64.144.52	57674	443	3440
1777705838.644043531	10.10.0.106	172.64.144.52	57674	443	1514
1777705838.644160645	172.64.144.52	10.10.0.106	443	57674	66
1777705838.644182236	10.10.0.106	172.64.144.52	57674	443	5858
1777705838.644367821	172.64.144.52	10.10.0.106	443	57674	66
1777705838.644676602	172.64.144.52	10.10.0.106	443	57674	66
1777705838.644708443	10.10.0.106	172.64.144.52	57674	443	10202
1777705838.644882643	172.64.144.52	10.10.0.106	443	57674	66
1777705838.645167366	172.64.144.52	10.10.0.106	443	57674	66
1777705838.645420220	172.64.144.52	10.10.0.106	443	57674	66
1777705838.645448883	10.10.0.106	172.64.144.52	57674	443	10202
1777705838.645702443	172.64.144.52	10.10.0.106	443	57674	66
1777705838.645946256	172.64.144.52	10.10.0.106	443	57674	66
1777705838.646210641	172.64.144.52	10.10.0.106	443	57674	66
1777705838.646226667	10.10.0.106	172.64.144.52	57674	443	8754
1777705838.646490897	172.64.144.52	10.10.0.106	443	57674	66
